,title,price,time,content,like,Attention,location
7_10,애플워치3 스그 미개봉,"215,000원",18시간 전,미개봉 스그입니다,8,238,전국
7_11,애플워치 롤렉스st 메탈 스트랩 (New),"28,000원",18시간 전,"안녕하세요!
애플워치 롤렉스 쥬빌레 밴드 새상품 판매합니다! (44mm)
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
롤렉스 쥬빌레 스타일로 일반 메탈보다 훨씬 고급스럽습니다!

🍎다른 제품보다 가볍고!
🍎다른 제품보다 좋은 퀄리티!
🍎다른 제품보다 저렴합니다!
🍎제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
🍎제품 문제 있으면 100퍼 교환 해드려요!

구입하신 모든 분들께 시계줄 조절기 함께 보내드립니다!
조절 방법 사진으로 첨부해놨습니다~ (쉽게 하실 수 있어요!)

😎마진 싹 빼고 최저가에 조절기까지 함께 보내드려요!😎

직거래는 건대입구 롯데백화점 입니다!
더 좋은 물건으로 보답하겠습니다!
감사합니다!",45,2248,서울특별시 광진구 구의제3동지역인증
7_12,애플워치3 38mm 스페이스그레이,"180,000원",18시간 전,"애플워치3 38mm 스페이스 그레이

잘 안 쓰게 돼서 판매해요

체크해둔 부분 기스 있고 화면 부분은 자세히 보면 생활 기스 약간 있어요 (거의 보이지 않는 수준의 기스지만 이 부분 예민하신 분은 거래 피해주세요) 배터리 성능 100%고 박스는 그대로 보관해둬서 풀박스로 드려요 더 궁금하신 부분은 번개톡 주세요

가격 최대한 내리고 업로드한 거라 에누리 안 되고 배송비 별도예요 단순 찔러보기 연락 사양할게요 :)",38,420,전국
7_13,애플워치5 gps 나이키 44mm,"480,000원",18시간 전,"풀커버 케이스써서 케이스빼면 상태진짜좋아요
리퍼남아있어요

나이키줄은 미개봉상태입니다",3,1091,부산광역시 연제구 연산제2동지역인증
7_14,애플워치 Hermes 로고 각인 가죽 밴드 (New),"30,000원",18시간 전,"안녕하세요!!
애플워치 악세사리 전문 마켓 입니다👏👏👏
애플워치 에르메스 st 리얼 가죽 밴드 새상품 판매합니다! 

(44mm) (40mm) 두가지 사이즈 입니다!
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
실제 에르메스 스타일로 다른 가죽 제품 보다 훨씬 고급스럽습니다!
저렴한 제품 구입하시면 냄새나고 딱딱하고 오래 못사용해요...
퀄리티 있고 에르메스 st 로 구입 추천드려요!
깔끔하게 어디에나 착용할 수있고, 
정교한 에르메스 로고는 감동입니다...!

제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
제품에 문제 있으면 100퍼 교환 해드려요!

소량으로 입고 되었어요~ 연락주세요!

직거래는 건대입구 롯데백화점 입니다!
감사합니다👏👏👏",39,3133,서울특별시 광진구 자양제3동지역인증
7_15,애플워치3 스그 42mm (스트랩5개),"270,000원",19시간 전,"뒷면에 흠집 말고는 하자 없습니다.
그냥 새제품이예요.
스트랩 가격만 합쳐도 5만원 넘어요..
사놓고 얼마 쓰지 않아 판매해요
배터리 성능 100%입니다.",1,82,대구광역시 수성구 상동지역인증
7_16,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",18시간 전,새상품 개당 택포 6000입니다,10,706,서울특별시 노원구 상계1동지역인증
7_17,애플워치se,"310,000원",19시간 전,"애플 홈페이지 정품 구매했습니다! 구매 후 2~3일 정도 집에서만 차보고 밖에서 사용한 적 없습니다! 팔목이 가늘어서 생각보다 너무 커서 판매합니다. 
직거래 하시면 5000원 에눌 해드립니다. 그 이상은 에눌 안되니 참고 해주세요~",20,404,경기도 용인시 기흥구 구갈동
7_18,애플워치3,"210,000원",19시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,200,경기도 화성시 동탄2동
7_19,애플워치SE 스트램 38/40mm,"17,000원",18시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",1,21,경기도 수원시 권선구 호매실동
7_20,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,69,전라남도 여수시 여천동
7_21,애플워치삽니다,111원,19시간 전,"애플워치 6
애플워치 5
애플워치 4

셀룰러안삽니다 gps삽니다
셀룰러 가격 좋게 맞으면삽니다

풀박스로사고 파실때 자세한 성능말해주세요 
사진부탁드립니다

구성품은 미개봉이면 우선으로봅니다",0,147,경상북도 상주시 동문동지역인증
7_22,애플워치6 스그 셀룰러+gps 미개봉상품팔아요,"600,000원",19시간 전,"새상품 미개봉이구요
애플워치 6 스페이스그레이 스포츠 밴드상품
셀룰러 +gps 입니다
",2,44,경기도 수원시 영통구 영통2동
7_23,애플워치SE GPS 40mm 실버 미개봉 새제품,"340,000원",18시간 전,"국내 정품 미개봉 새제품이라 다른설명은 하지 않겠습니다!
화이트 스포츠밴드이고 제조월 21년 3월입니다!
직거래 / 택배거래 모두 가능하며 직거래는 수원역, 이마트수원점, 집주소입니다!
택배거래는 3500원 더해주시면 됩니다!
네고는 답변하지 않으며 거래내역 많으니 사기 걱정 안하셔도 됩니다!",39,893,경기도 수원시 권선구 세류2동지역인증
7_24,애플워치6 나이키 44m 나이키 gps팜니다,"520,000원",18시간 전,"서로못믿으니 직거래로 하고싶습니다
낮에는 동구 저녁에는 산하동에있습니다.
네고는 불가고 3월8일구매 10일 개봉입니다.
나이키 스포츠 스트랩 보유하고있습니다",18,2959,울산광역시 동구 일산동지역인증
7_25,애플워치 3   38mm,"200,000원",20시간 전,"애플워치 3  38mm판매합니다

상태 SS급

구매 후 사용을 잘 안 해서 판매합니다

무조건 직거래‼️ 상록수역, 중앙역 가능합니다

택배❌❌❌❌❌",5,39,경기도 안산시 상록구 일동지역인증
7_26,애플워치 케이스 블랙,"5,400원",19시간 전,"애플워치 se 사이드 혹은 다른 40mm 사이즈용 애플워치 케이스 입니다. 새제품이고 색상은 블랙이에요. 

샘플 사진도 같이 올립니다. 

문의 주세요",2,209,서울특별시 송파구 방이1동지역인증
7_27,애플워치 케이스 블랙,"5,400원",19시간 전,"애플워치 se 사이드 혹은 다른 40mm 사이즈용 애플워치 케이스 입니다. 새제품이고 색상은 블랙이에요. 

샘플 사진도 같이 올립니다. 

문의 주세요",2,209,서울특별시 송파구 방이1동지역인증
7_28,애플워치 3   38mm,"200,000원",20시간 전,"애플워치 3  38mm판매합니다

상태 SS급

구매 후 사용을 잘 안 해서 판매합니다

무조건 직거래‼️ 상록수역, 중앙역 가능합니다

택배❌❌❌❌❌",5,39,경기도 안산시 상록구 일동지역인증
7_29,애플워치SE나이키 44mm,"350,000원",20시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,153,서울특별시 중랑구 망우본동지역인증
7_30,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38591,서울특별시 금천구 가산동지역인증
7_31,명품 애플워치 스트랩 고야드,"17,900원",19시간 전,"﻿
한 두번 사용하면 가죽이 갈라지거나 고리가 풀리는 등의 내구성 문제를 겪으셨나요?""
본 제품은 디자인과 실용성 모두 신경 쓴 제품으로 살에 닿는 부분에 부드러운 가죽을 사용하고 꼼꼼한 마감으로 사용에 불편함이 없도록 했습니다. 또한 연결 부위가 잘 풀리지 않도록 내구성 강화에 신경썼습니다.

네이버 스토어에서도 판매 진행하고 있습니다
https://m.smartstore.naver.com/dmarco/products/5530562215

사이즈는 38mm/40mm와 42mm/44mm 두 가지 모두 준비되어 있어 애플워치 전 기종 호환가능 합니다.
또한 줄이 두껍지 않아 남녀 모두 이쁘게 착용하실 수 있습니다 :)

﻿
공장에서 들여와 재고를 직접 보유하고 있는 제품입니다.(해외배송X)
판매자가 직접 상품 검수 후에 국내배송으로 보내드리기 때문에
하자 없는 제품을 빠른 배송으로 만나보실 수 있습니다. :)

무료배송입니다.﻿﻿",7,209,경기도 의정부시 호원1동지역인증
7_32,아이폰 애플워치 충전기,"17,000원",19시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
7_33,아이폰 애플워치 충전기,"17,000원",19시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
7_34,정품 애플워치6 네이비 스포츠밴드 42-44 (새상품),"55,000원",18시간 전,애플워치 밴드 미개봉 상품입니다. 42-44미리 입니다. 애플워치6 에 함께들어있던 네이비 정품 밴드입니다,4,1033,대구광역시 동구 동촌동지역인증
7_35,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8098,서울특별시 광진구 군자동
7_36,애플워치1 아이클라우드락,"50,000원",20시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,171,경기도 남양주시 화도읍지역인증
7_37,급처) 애플워치SE 40mm,"300,000원",20시간 전,"애플워치SE 실버 구입한지 2주쯤 안됬고 스트랩까지 포함 해서 택포 30만원에 쿨거래 합니다
빠른연락 부탁 드립니다
""쿨거래시 28까지 에눌 가능합니다""",5,181,대구광역시 북구 국우동지역인증
7_38,"[미개봉] 애플워치 6, 44mm","500,000원",19시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,305,서울특별시 강북구 번제2동지역인증
7_39,애플워치 투명스트랩 44mm,"10,000원",19시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,373,서울특별시 강동구 길동지역인증
7_40,애플워치4 44m 셀룰러,"380,000원",19시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,143,인천광역시 연수구 연수2동지역인증
7_41,애플워치 se 나이키,"111,111원",21시간 전,애플워치 40mm 나이키 사요 ,0,32,전국
7_42,애플워치4 44m 셀룰러,"380,000원",19시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,143,인천광역시 연수구 연수2동지역인증
7_43,애플워치3 38m,"180,000원",20시간 전,애플워치3  38mm팝니당 시계 찍힘이런거 없고 깨끗합니다 스트랩은 사용감이있어 교체를 하셔야 될거같습니당,5,161,경상북도 김천시 평화남산동지역인증
7_44,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",18시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",6,1365,경기도 파주시 운정1동지역인증
7_45,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",18시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",6,1365,경기도 파주시 운정1동지역인증
7_46,애플워치6 실버 40mm 새거 알류미늄 교신가능,"441,000원",18시간 전,"애플워치6 실버 알루미늄 입니다
기스하나도없구요 새거입니다.

아무거나 교신 가능합니다 !!

풀박스로 다있습니다 사용 한번했어요!",8,406,경기도 시흥시 정왕1동지역인증
7_47,애플워치 SE 44mm 미개봉 팝니다.,"380,000원",19시간 전,"애플워치 SE 44mm 미개봉 팝니다.
본체 색상 골드구요.
밴드색상 핑크입니다.
미개봉 새제품 입니다.
대구 칠곡 동구 직거래가능 합니다.
타동네 상의후 가능합니다 ",1,232,대구광역시 동구 안심2동
7_48,애플워치3 38m,"180,000원",20시간 전,애플워치3  38mm팝니당 시계 찍힘이런거 없고 깨끗합니다 스트랩은 사용감이있어 교체를 하셔야 될거같습니당,5,161,경상북도 김천시 평화남산동지역인증
7_49,@당일배송@ //애플워치 SE 44mm 실버 GPS 정품새상품 판매,"360,000원",18시간 전,"애플정품!!

애플워치 SE 44mm GPS x 실버 알루미늄케이스, 화이트스포츠밴드



🌈🔈🔈🔻🔻필독 부탁드립니다 🔻🔻🔈🔈🌈


💥애플 정품등록 및 A/S 가능 / 애플🇰🇷 ✔️
💥비닐 , 스티커도 안뜯은 완전 미개봉 완전 정품 ✔️
💥🇰🇷 오후 4시 입금시 당일배송📦📮✔️


👇👇👇👇👇👇👇👇👇👇👇👇👇👇

✅ 애플워치 SE 44mm 실버 ➡️ 360,000)

✅ 애플워치 SE 40mm 실버 ➡️ 판매완료)

👆👆👆👆👆👆👆👆👆👆👆👆👆👆


 👉 택배거래 안내 👈

오후4시 이전 입금시 ♡당일배송♡
선불 택배비 +4000원 (우체국발송)
 ㄴ고가상품 및 크기로 인해 우체국만 발송됩니다.

🤝 직거래 안내 🤝 

✔️경기도 파주시 교하우체국",58,1145,경기도 파주시 운정1동지역인증
7_50,애플워치 38/40mm 소가죽 스트랩,"11,000원",19시간 전,"38/40mm 호환제품이고 위 사진 5개중에 가운데 색상인 아이보리컬러로  정가 19,900원에 구입한 제품입니다!
생각보다 핑크베이지느낌이 있어 스그인 제게는 안어울려 올립니다!
소가죽제품이고 딱 한번 착용한 거의 새제품입니다!
슬림형이라 여성분들 골드나 실버 워치에 잘 어울릴꺼같아요😊
",1,194,전국
7_51,애플워치 38/40mm 소가죽 스트랩,"11,000원",19시간 전,"38/40mm 호환제품이고 위 사진 5개중에 가운데 색상인 아이보리컬러로  정가 19,900원에 구입한 제품입니다!
생각보다 핑크베이지느낌이 있어 스그인 제게는 안어울려 올립니다!
소가죽제품이고 딱 한번 착용한 거의 새제품입니다!
슬림형이라 여성분들 골드나 실버 워치에 잘 어울릴꺼같아요😊
",1,194,전국
7_52,애플워치 에르메스 디클로이먼트 버클 스트랩 레플리카38mm.40mm,"25,000원",18시간 전,"에르메스 디클로이먼트 버클 스트랩 레플리카 팝니다
38mm 40mm 호환 
1회착용 
퀄리티 좋음",6,289,대구광역시 달서구 월성2동
7_53,실사용 3주 애플워치6 44mm GPS 골드 SS급 제품,"440,000원",18시간 전,"실사용 3주 애플워치6 44mm GPS 골드 SS급 제품 

구성품: 풀박스
보증기간: 22년 3월말

SS급 제품입니다.

✔구매전 꼭! 읽어주세요✔

* 아이폰/아이패드 제품군은 아이티팜 자체 30일 무상보증 서비스가 적용 됩니다.(고객의 과실로인한 파손이나 침수는 해당되지 않습니다.)

* 직거래를 원하시는 분은 대구/경산 영남대역 5번 출구에 위치한 매장에서 거래 가능합니다.

* 사진에 찍히지 않는 미세기스와 찍힘이 있을수도 있습니다. 구매시 참고 부탁드립니다.(미개봉 신품은 해당사항 아님)

* 번개페이 거래시 환불 및 교환 되지 않습니다.(제품하자일 경우 가능)

* 절충은 불가 합니다. 양해 부탁드립니다.

✔직거래, 택배, 퀵, 터미널택배, KTX택배 모두 가능합니다.
✔무조건 당일 발송 해드립니다.
✔원하시는 오피스 설치 해드립니다.(맥,태블릿 제외)

● 번개톡은 응답이 늦으니 전화나 카톡 부탁드려요!●",2,246,대구광역시 중구 남산2동지역인증
