,title,price,time,content,like,Attention,location
6_16,애플워치 실리콘 스트랩 38/40mm,"3,000원",18시간 전,"새상품 개당 3000원
",1,69,대구광역시 달서구 월성2동
6_17,애플워치 롤렉스st 메탈 스트랩 (New),"28,000원",18시간 전,"안녕하세요!
애플워치 롤렉스 쥬빌레 밴드 새상품 판매합니다! (44mm)
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
롤렉스 쥬빌레 스타일로 일반 메탈보다 훨씬 고급스럽습니다!

🍎다른 제품보다 가볍고!
🍎다른 제품보다 좋은 퀄리티!
🍎다른 제품보다 저렴합니다!
🍎제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
🍎제품 문제 있으면 100퍼 교환 해드려요!

구입하신 모든 분들께 시계줄 조절기 함께 보내드립니다!
조절 방법 사진으로 첨부해놨습니다~ (쉽게 하실 수 있어요!)

😎마진 싹 빼고 최저가에 조절기까지 함께 보내드려요!😎

직거래는 건대입구 롯데백화점 입니다!
더 좋은 물건으로 보답하겠습니다!
감사합니다!",45,2248,서울특별시 광진구 구의제3동지역인증
6_18,애플워치3 38mm 스페이스그레이,"180,000원",18시간 전,"애플워치3 38mm 스페이스 그레이

잘 안 쓰게 돼서 판매해요

체크해둔 부분 기스 있고 화면 부분은 자세히 보면 생활 기스 약간 있어요 (거의 보이지 않는 수준의 기스지만 이 부분 예민하신 분은 거래 피해주세요) 배터리 성능 100%고 박스는 그대로 보관해둬서 풀박스로 드려요 더 궁금하신 부분은 번개톡 주세요

가격 최대한 내리고 업로드한 거라 에누리 안 되고 배송비 별도예요 단순 찔러보기 연락 사양할게요 :)",38,420,전국
6_19,애플워치 실리콘 스트랩 38/40mm,"3,000원",18시간 전,"새상품 개당 3000원
",1,69,대구광역시 달서구 월성2동
6_20,애플워치3,"210,000원",19시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,199,경기도 화성시 동탄2동
6_21,애플워치3 스그 42mm (스트랩5개),"270,000원",19시간 전,"뒷면에 흠집 말고는 하자 없습니다.
그냥 새제품이예요.
스트랩 가격만 합쳐도 5만원 넘어요..
사놓고 얼마 쓰지 않아 판매해요
배터리 성능 100%입니다.",1,82,대구광역시 수성구 상동지역인증
6_22,애플워치3 스그 42mm (스트랩5개),"270,000원",19시간 전,"뒷면에 흠집 말고는 하자 없습니다.
그냥 새제품이예요.
스트랩 가격만 합쳐도 5만원 넘어요..
사놓고 얼마 쓰지 않아 판매해요
배터리 성능 100%입니다.",1,82,대구광역시 수성구 상동지역인증
6_23,애플워치3,"210,000원",19시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,199,경기도 화성시 동탄2동
6_24,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",18시간 전,새상품 개당 택포 6000입니다,10,706,서울특별시 노원구 상계1동지역인증
6_25,애플워치SE 스트램 38/40mm,"17,000원",18시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",1,21,경기도 수원시 권선구 호매실동
6_26,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,69,전라남도 여수시 여천동
6_27,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,108,전라남도 여수시 여천동
6_28,애플워치6,"600,000원",19시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,69,전라남도 여수시 여천동
6_29,애플워치 se 나이키,"111,111원",20시간 전,애플워치 40mm 나이키 사요 ,0,32,전국
6_30,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38589,서울특별시 금천구 가산동지역인증
6_31,애플워치 가죽스트랩,"10,000원",19시간 전,"38/40mm, 42/44mm 각 하나씩 있습니다.
2개씩 구매해 하나는 판매합니다.
포장 그대로 사용하지 않은 새상품입니다.
우편하시면 -2000원입니다! (5-7일정도 걸립니다.)",2,62,전국
6_32,(정품)애플워치3 gps 42mm(스페이스그레이),"198,000원",18시간 전,"상태:새상품급

풀구성

여분 끈 여분 워치줄 드립니다

배터리 성능 100% 일절에 미세 기스 조차 없음

구성품 하나 빠진거 없이 다 있습니다

급하게 싸게 팝니다 ",18,322,경기도 용인시 처인구 역삼동지역인증
6_33,(정품)애플워치3 gps 42mm(스페이스그레이),"198,000원",18시간 전,"상태:새상품급

풀구성

여분 끈 여분 워치줄 드립니다

배터리 성능 100% 일절에 미세 기스 조차 없음

구성품 하나 빠진거 없이 다 있습니다

급하게 싸게 팝니다 ",18,322,경기도 용인시 처인구 역삼동지역인증
6_34,애플워치 가죽스트랩,"10,000원",19시간 전,"38/40mm, 42/44mm 각 하나씩 있습니다.
2개씩 구매해 하나는 판매합니다.
포장 그대로 사용하지 않은 새상품입니다.
우편하시면 -2000원입니다! (5-7일정도 걸립니다.)",2,62,전국
6_35,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8098,서울특별시 광진구 군자동
